Origin	Ann_ID	Skill	Knowledge	Interest
ALL	Forecasting	20.58823529411765	32.35294117647059	0.0
ALL	Selection	15.217391304347826	42.0	0.0
ALL	Chemical_kinetics	50.0	50.0	0.0
ALL	Scale_model	50.0	70.0	70.0
ALL	Group_dynamics	45.23809523809524	32.608695652173914	0.0
ALL	Energy	72.22222222222223	77.27272727272727	71.42857142857143
ALL	Recycling	38.888888888888886	61.111111111111114	0.0
ALL	Argument	66.66666666666667	73.33333333333333	0.0
ALL	Digital_photography	61.111111111111114	61.111111111111114	0.0
ALL	Adobe_Photoshop	59.09090909090909	40.90909090909091	0.0
ALL	Assembly_line	50.0	70.0	80.0
ALL	Sustainable_design	50.0	27.77777777777778	0.0
ALL	Injection_molding	35.294117647058826	35.294117647058826	0.0
ALL	Respect	50.0	50.0	0.0
ALL	Energy_market	50.0	50.0	0.0
ALL	Polyvinyl_chloride	50.0	50.0	0.0
ALL	Technology	80.0	78.0	81.81818181818183
ALL	Compact_Disc	50.0	50.0	0.0
ALL	Brand_management	61.111111111111114	61.111111111111114	0.0
ALL	Pastel	61.111111111111114	61.111111111111114	0.0
ALL	Apartment	50.0	50.0	66.66666666666666
ALL	Metal	61.76470588235294	50.0	0.0
ALL	Market_research	39.473684210526315	39.473684210526315	0.0
ALL	Humanities	76.0	74.0	0.0
ALL	Justice	36.36363636363637	36.36363636363637	0.0
ALL	Travel	0.0	50.0	0.0
ALL	Multimedia	71.42857142857143	35.714285714285715	0.0
ALL	Writing	62.0	58.0	0.0
ALL	Stimulation	78.94736842105263	78.94736842105263	71.42857142857143
ALL	Tutor	54.0	50.0	0.0
ALL	Quantitative_research	31.57894736842105	42.10526315789474	0.0
ALL	Pragmatism	34.0	46.0	0.0
ALL	Tree	0.0	50.0	66.66666666666666
ALL	Futures_contract	40.0	33.333333333333336	0.0
ALL	Output	42.10526315789474	57.89473684210526	0.0
ALL	Performance	38.0	42.0	0.0
ALL	Application_software	28.26086956521739	45.65217391304348	0.0
ALL	Prototype	54.0	22.0	12.0
ALL	Evaluation	66.0	58.0	0.0
ALL	Awareness	67.6470588235294	80.0	64.28571428571429
ALL	Blueprint	0.0	52.0	0.0
ALL	International_student	36.36363636363637	30.76923076923077	0.0
ALL	Statics	50.0	55.88235294117647	0.0
ALL	Perception	14.0	26.0	0.0
ALL	Scientific_modelling	63.63636363636363	61.53846153846154	0.0
ALL	Vocabulary	35.714285714285715	71.42857142857143	0.0
ALL	Sustainability	80.0	66.0	57.14285714285714
ALL	Power_(physics)	32.35294117647059	38.23529411764706	0.0
ALL	Problem_solving	0.0	48.0	0.0
ALL	Drawing	50.0	44.11764705882353	0.0
ALL	Implementation	30.952380952380953	26.19047619047619	0.0
ALL	Accompaniment	52.0	48.0	0.0
ALL	Plan	46.0	42.0	0.0
ALL	Studio	36.8421052631579	21.05263157894737	0.0
ALL	Data	38.888888888888886	27.77777777777778	0.0
ALL	Process_management	81.57894736842105	78.94736842105263	0.0
ALL	Embedded_system	43.333333333333336	43.333333333333336	0.0
ALL	Language	54.76190476190476	50.0	0.0
ALL	Database	50.0	50.0	0.0
ALL	Geometry	60.526315789473685	71.05263157894737	0.0
ALL	Universe	33.333333333333336	33.333333333333336	0.0
ALL	Concept	80.0	74.0	41.17647058823529
ALL	Interaction	80.0	80.0	80.95238095238095
ALL	Storyboard	50.0	30.0	0.0
ALL	Consumer	55.88235294117647	20.58823529411765	80.0
ALL	Translation	74.0	58.0	0.0
ALL	Terminology	42.0	50.0	0.0
ALL	Benchmarking	50.0	50.0	0.0
ALL	Solar_cell	70.0	70.0	0.0
ALL	Requirement	58.0	54.0	0.0
ALL	Aesthetics	26.470588235294116	50.0	0.0
ALL	Knowledge_transfer	53.333333333333336	53.333333333333336	0.0
ALL	Access_control	47.05882352941177	47.36842105263158	0.0
ALL	Climate_change	50.0	50.0	0.0
ALL	Nature	46.0	18.0	0.0
ALL	Heat_transfer	64.70588235294117	64.70588235294117	0.0
ALL	Partnership	50.0	30.0	0.0
ALL	Globalization	55.88235294117647	76.08695652173913	0.0
ALL	Friction	50.0	50.0	0.0
ALL	Culture	38.0	54.0	35.714285714285715
ALL	Engineering	54.76190476190476	59.523809523809526	0.0
ALL	Mass_media	54.54545454545455	72.72727272727273	0.0
ALL	Investment	33.333333333333336	33.333333333333336	0.0
ALL	Vision_in_Product_Design	61.111111111111114	61.111111111111114	0.0
ALL	Internationalization	66.66666666666667	66.66666666666667	0.0
ALL	Software_development_process	42.10526315789474	36.8421052631579	0.0
ALL	Kinematics	50.0	50.0	0.0
ALL	Quality_(business)	38.23529411764706	38.23529411764706	0.0
ALL	Image	58.69565217391305	62.0	0.0
ALL	Seminar	50.0	56.666666666666664	0.0
ALL	Visual_Basic	55.26315789473684	34.21052631578947	0.0
ALL	Discipline	43.333333333333336	43.333333333333336	0.0
ALL	Information	50.0	50.0	0.0
ALL	Ceramic	50.0	50.0	0.0
ALL	Graphic_designer	33.333333333333336	33.333333333333336	0.0
ALL	Publishing	0.0	71.42857142857143	0.0
ALL	Mind_map	52.0	52.0	0.0
ALL	Interaction_design	67.3913043478261	58.69565217391305	50.0
ALL	Corporation	38.23529411764706	44.11764705882353	0.0
ALL	Senior_management	43.333333333333336	43.333333333333336	0.0
ALL	Outsourcing	66.66666666666667	66.66666666666667	0.0
ALL	Elevator	50.0	50.0	66.66666666666666
ALL	Strategy	32.608695652173914	32.608695652173914	0.0
ALL	Blog	15.789473684210526	26.31578947368421	0.0
ALL	Environmentalism	27.77777777777778	72.22222222222223	0.0
ALL	Methodology	78.0	62.0	0.0
ALL	Teamwork	47.36842105263158	34.78260869565217	0.0
ALL	Community	70.0	70.0	66.66666666666666
