Origin	Ann_ID	Skill	Knowledge	Interest
tudelft	Risk	0.0	60.0	0.0
tudelft	Evaluation	22.0	26.0	0.0
tudelft	Tool	18.0	18.0	0.0
tudelft	Construction	0.0	61.111111111111114	0.0
tudelft	Menopause	38.46153846153846	53.84615384615385	0.0
tudelft	Report	22.0	20.0	0.0
tudelft	Software_design	20.0	28.0	0.0
tudelft	Website	50.0	46.0	0.0
tudelft	Human_nature	46.0	68.0	0.0
tudelft	Differential_equation	26.0	26.0	0.0
tudelft	Documentation	70.0	70.0	0.0
tudelft	Content_analysis	30.0	30.0	0.0
tudelft	Philosophy_of_science	50.0	48.0	0.0
tudelft	Emotion	18.0	58.0	0.0
tudelft	Motivation	28.94736842105263	11.904761904761905	0.0
tudelft	Aesthetics	0.0	34.0	0.0
tudelft	Group_dynamics	73.80952380952381	80.43478260869566	0.0
tudelft	Image	0.0	22.0	0.0
tudelft	Paper	30.0	38.0	0.0
tudelft	Design	26.0	30.0	0.0
tudelft	Technology	18.0	26.0	0.0
tudelft	Structured_programming	30.0	42.0	0.0
tudelft	Psychology	47.05882352941177	63.1578947368421	0.0
tudelft	Humanities	30.0	38.0	0.0
tudelft	Review	50.0	31.818181818181817	0.0
tudelft	Multimedia	30.0	50.0	0.0
tudelft	Writing	14.0	14.0	0.0
tudelft	Tutor	20.0	24.0	0.0
tudelft	Pragmatism	26.0	38.0	0.0
tudelft	Support_group	77.27272727272727	77.27272727272727	0.0
tudelft	Prototype	18.0	22.0	0.0
tudelft	Meeting	42.0	22.0	0.0
tudelft	Awareness	43.333333333333336	50.0	0.0
tudelft	Blueprint	0.0	28.0	0.0
tudelft	Perception	46.0	54.0	0.0
tudelft	Nature	16.666666666666668	33.333333333333336	0.0
tudelft	Problem_solving	0.0	48.0	0.0
tudelft	Bioavailability	64.28571428571429	57.142857142857146	0.0
tudelft	Team_building	70.0	70.0	0.0
tudelft	Accompaniment	62.0	62.0	0.0
tudelft	Process_management	26.31578947368421	26.31578947368421	0.0
tudelft	Language	13.157894736842104	23.68421052631579	0.0
tudelft	Concept	26.0	30.0	0.0
tudelft	Guide	52.0	48.0	0.0
tudelft	Terminology	24.0	28.0	0.0
tudelft	History	50.0	50.0	0.0
tudelft	Logistics	35.714285714285715	50.0	0.0
tudelft	Requirement	18.0	26.0	0.0
tudelft	Health	64.28571428571429	64.28571428571429	0.0
tudelft	Social_psychology	70.0	70.0	0.0
tudelft	Methodology	22.0	30.0	0.0
tudelft	Culture	26.0	62.0	0.0
tudelft	Creativity	57.69230769230769	50.0	0.0
tudelft	Globalization	14.705882352941176	19.565217391304348	0.0
tudelft	Teamwork	34.21052631578947	19.565217391304348	0.0
tudelft	Textbook	71.42857142857143	50.0	0.0
tudelft	Interview	0.0	44.0	0.0
tudelft	Grammar	45.45454545454545	54.54545454545455	0.0
tudelft	Presentation	18.0	22.0	0.0
tudelft	Quality_of_life	18.42105263157895	44.73684210526316	0.0
tudelft	Ingredient	70.0	70.0	0.0
tudelft	Abstraction	64.28571428571429	64.28571428571429	0.0
tudelft	Turning	24.0	24.0	0.0
tudelft	Food	50.0	50.0	0.0
tudelft	Parallel_computing	52.0	52.0	0.0
tudelft	Computer	30.0	42.0	0.0
tudelft	Software_framework	34.0	50.0	0.0
tudelft	Academic_publishing	35.714285714285715	21.428571428571427	0.0
tudelft	Mind_map	28.0	28.0	0.0
tudelft	Room	50.0	50.0	0.0
tudelft	Future	16.0	24.0	0.0
tudelft	Business_model	36.36363636363637	36.36363636363637	0.0
tudelft	Physics	22.0	22.0	0.0
tudelft	Visual_perception	26.0	30.0	0.0
tudelft	Behavioural_sciences	30.0	38.0	0.0
tudelft	Cultural_identity	32.35294117647059	61.76470588235294	0.0
tudelft	Academia	0.0	61.76470588235294	0.0
tudelft	Poster	56.666666666666664	23.333333333333332	0.0
tudelft	Source_code	34.21052631578947	26.19047619047619	0.0
linkedin	Travel	0.0	42.857142857142854	71.42857142857143
linkedin	Rhino_(JavaScript_engine)	50.0	50.0	66.66666666666666
linkedin	Rhinoceros	50.0	50.0	66.66666666666666
linkedin	Adobe_Illustrator	59.09090909090909	59.09090909090909	63.63636363636363
linkedin	Chess	50.0	50.0	66.66666666666666
linkedin	Adobe_Photoshop_Lightroom	50.0	50.0	66.66666666666666
linkedin	Literature	0.0	50.0	66.66666666666666
linkedin	Volunteering	50.0	50.0	66.66666666666666
linkedin	Photography	50.0	71.42857142857143	78.57142857142857
linkedin	Child	0.0	50.0	66.66666666666666
linkedin	Adobe_InDesign	59.09090909090909	59.09090909090909	63.63636363636363
linkedin	Design_thinking	55.55555555555556	55.55555555555556	61.111111111111114
linkedin	Dutch_language	55.55555555555556	55.55555555555556	61.111111111111114
linkedin	Language	0.0	50.0	66.66666666666666
linkedin	Edius	50.0	50.0	66.66666666666666
linkedin	Chinese_language	60.0	60.0	70.0
linkedin	Design_strategy	60.0	60.0	70.0
linkedin	Sketch_(drawing)	60.0	60.0	70.0
linkedin	Dance	0.0	60.0	70.0
linkedin	Product_design	41.1764705882353	58.8235294117647	0.0
linkedin	English_language	42.30769230769231	42.30769230769231	46.15384615384615
linkedin	Adobe_Photoshop	55.55555555555556	55.55555555555556	61.111111111111114
linkedin	Design	32.35294117647059	47.05882352941177	80.76923076923077
linkedin	Alias_(command)	50.0	50.0	66.66666666666666
linkedin	The_arts	0.0	50.0	66.66666666666666
shareworks	Metaphor	60.0	60.0	70.0
shareworks	Shopping	70.0	30.0	70.0
shareworks	Plastic	50.0	71.42857142857143	78.57142857142857
shareworks	Stimulation	30.0	30.0	40.0
shareworks	Pen	50.0	50.0	66.66666666666666
shareworks	Fellow	50.0	50.0	66.66666666666666
shareworks	Millennium	64.28571428571429	42.857142857142854	64.28571428571429
shareworks	Playground	50.0	50.0	66.66666666666666
shareworks	Interview	50.0	72.22222222222223	77.77777777777779
shareworks	International	70.0	30.0	40.0
shareworks	Role_Models	0.0	50.0	66.66666666666666
shareworks	Waste	50.0	50.0	66.66666666666666
shareworks	Role_model	0.0	70.0	70.0
shareworks	Electronics	0.0	45.45454545454545	36.36363636363637
shareworks	Awareness	0.0	42.857142857142854	28.57142857142857
shareworks	T-shirt	50.0	50.0	66.66666666666666
shareworks	Ball	72.22222222222223	72.22222222222223	77.77777777777779
shareworks	Magnetic_tape	0.0	50.0	66.66666666666666
shareworks	Parent	50.0	70.0	80.0
shareworks	Mineral_exploration	30.0	30.0	40.0
shareworks	Food	0.0	35.714285714285715	28.57142857142857
shareworks	Meeting	70.0	20.0	36.666666666666664
shareworks	Material	71.42857142857143	72.22222222222223	77.77777777777779
shareworks	Paper	70.0	70.0	80.0
shareworks	Drawing	38.888888888888886	38.888888888888886	44.44444444444444
shareworks	Water	50.0	50.0	66.66666666666666
shareworks	Sustainability	0.0	30.0	40.0
shareworks	Game	0.0	50.0	28.947368421052634
shareworks	Sustainable_living	30.0	50.0	40.0
shareworks	Plan	70.0	63.333333333333336	66.66666666666666
shareworks	Child	71.42857142857143	71.42857142857143	78.57142857142857
shareworks	Brochure	50.0	50.0	66.66666666666666
shareworks	Kindness	0.0	50.0	40.0
shareworks	Structure	50.0	50.0	66.66666666666666
shareworks	Icon	50.0	50.0	66.66666666666666
shareworks	Television	0.0	50.0	66.66666666666666
shareworks	Interaction	78.57142857142857	73.80952380952381	80.95238095238095
shareworks	Observation	72.22222222222223	77.27272727272727	81.81818181818183
shareworks	Ageing	0.0	50.0	66.66666666666666
shareworks	Iteration	76.66666666666667	70.0	76.66666666666667
shareworks	Robot	50.0	50.0	66.66666666666666
shareworks	Switch	0.0	71.42857142857143	64.28571428571429
shareworks	Future	50.0	50.0	66.66666666666666
shareworks	Green	60.0	60.0	70.0
shareworks	Storytelling	30.0	30.0	40.0
shareworks	Sunglasses	50.0	50.0	66.66666666666666
shareworks	Childhood	50.0	50.0	66.66666666666666
shareworks	Fact	0.0	70.0	70.0
shareworks	Usability	50.0	50.0	66.66666666666666
shareworks	Emotion	61.111111111111114	44.44444444444444	50.0
shareworks	Visual_perception	61.111111111111114	38.888888888888886	61.111111111111114
shareworks	Feedback	26.923076923076923	14.705882352941176	26.47058823529412
shareworks	Access_control	0.0	50.0	66.66666666666666
shareworks	Target_audience	35.714285714285715	71.42857142857143	71.42857142857143
shareworks	Energy	0.0	30.0	40.0
shareworks	Living_room	50.0	50.0	66.66666666666666
shareworks	Physical_examination	0.0	60.0	70.0
shareworks	Focus_group	50.0	54.54545454545455	59.09090909090909
shareworks	Computer	60.0	70.0	80.0
shareworks	Design	70.0	74.0	76.0
shareworks	Bedroom	50.0	50.0	66.66666666666666
shareworks	Prototype	48.0	58.0	56.00000000000001
shareworks	Origami	50.0	50.0	66.66666666666666
